entry_ts,exit_ts,side,setup,entry,risk_price,allowed_side,window,R_1x,R_1x_chk,R_3x,R_5x
2020-05-15 15:30:00+00:00,2020-05-18 13:00:00+00:00,1,NY,1743.448,10.0892,1.0,selection,-0.01982,-0.01982,-0.0991127090354042,-0.1784054180708084
2020-05-21 12:30:00+00:00,2020-05-21 14:00:00+00:00,1,NY,1739.982,8.7763,1.0,selection,-1.02279,-1.02279,-1.1139445867848639,-1.2050991735697276
2020-06-02 09:30:00+00:00,2020-06-02 15:15:00+00:00,1,FVG,1740.536,5.8894,1.0,selection,-1.03396,-1.03396,-1.169797266954189,-1.3056345339083777
2020-06-09 09:30:00+00:00,2020-06-09 13:45:00+00:00,1,FVG,1707.98,5.0394,1.0,selection,2.20264,2.20264,2.0438909425725287,1.885141885145057
2020-06-11 13:00:00+00:00,2020-06-15 06:00:00+00:00,1,FVG,1732.674,11.7217,1.0,selection,-1.01706,-1.01706,-1.0853094859960586,-1.1535589719921173
2020-06-18 09:15:00+00:00,2020-06-18 09:30:00+00:00,1,FVG,1736.126,3.9913,1.0,selection,-1.05011,-1.05011,-1.2505459481873076,-1.450981896374615
2020-06-22 12:45:00+00:00,2020-06-22 14:45:00+00:00,1,FVG,1755.09,3.6966,1.0,selection,-0.0541,-0.0541,-0.27051508413136394,-0.4869301682627279
2020-06-24 09:15:00+00:00,2020-06-24 12:00:00+00:00,1,FVG,1776.096,3.957,1.0,selection,-1.05054,-1.05054,-1.252713363659338,-1.4548867273186759
2020-06-25 13:00:00+00:00,2020-06-25 14:00:00+00:00,1,FVG,1764.548,5.2261,1.0,selection,-1.03827,-1.03827,-1.191347820937219,-1.344425641874438
2020-06-30 14:00:00+00:00,2020-07-01 13:30:00+00:00,1,NY,1771.282,6.886,1.0,selection,-0.02904,-0.02904,-0.14521775196049957,-0.26139550392099914
2020-07-02 13:45:00+00:00,2020-07-06 12:15:00+00:00,1,FVG,1769.619,5.4232,1.0,selection,2.37858,2.37858,2.2310656173476913,2.0835512346953826
2020-07-06 12:30:00+00:00,2020-07-06 14:15:00+00:00,1,FVG,1783.232,2.7621,1.0,selection,-1.07241,-1.07241,-1.3620446982368488,-1.6516793964736975
2020-07-06 14:30:00+00:00,2020-07-07 09:30:00+00:00,1,NY,1780.641,6.6143,1.0,selection,-1.03024,-1.03024,-1.151190062742845,-1.27214012548569
2020-07-07 12:30:00+00:00,2020-07-08 08:00:00+00:00,1,NY,1779.987,6.3611,1.0,selection,2.87046,2.87046,2.7446955881844337,2.618931176368867
2020-07-08 10:00:00+00:00,2020-07-08 13:15:00+00:00,1,FVG,1803.1,3.2032,1.0,selection,2.17314,2.17314,1.9233897502497503,1.6736395004995006
2020-07-08 13:30:00+00:00,2020-07-08 14:45:00+00:00,1,FVG,1812.166,3.8477,1.0,selection,-0.05198,-0.05198,-0.2598964176001247,-0.4678128352002495
2020-07-09 13:00:00+00:00,2020-07-09 14:45:00+00:00,1,FVG,1811.75,6.1108,1.0,selection,-1.03273,-1.03273,-1.1636457557111997,-1.2945615114223996
2020-07-10 12:30:00+00:00,2020-07-10 13:30:00+00:00,1,NY,1808.338,2.5981,1.0,selection,-1.07698,-1.07698,-1.3848973241984528,-1.6928146483969055
2020-07-10 13:45:00+00:00,2020-07-10 13:45:00+00:00,1,NY,1807.717,2.1349,1.0,selection,-1.09368,-1.09368,-1.4684048114665793,-1.8431296229331586
2020-07-15 14:30:00+00:00,2020-07-16 09:45:00+00:00,1,NY,1810.734,7.2949,1.0,selection,-1.02742,-1.02742,-1.1370856568287433,-1.2467513136574868
2020-07-17 13:45:00+00:00,2020-07-20 01:00:00+00:00,1,NY,1806.924,2.2904,1.0,selection,-0.08732,-0.08732,-0.43660396786587496,-0.7858879357317499
2020-07-21 12:30:00+00:00,2020-07-21 13:15:00+00:00,1,FVG,1839.454,3.7477,1.0,selection,-1.05337,-1.05337,-1.2668342580782879,-1.480298516156576
2020-07-21 13:45:00+00:00,2020-07-22 01:00:00+00:00,1,NY,1834.84,4.528,1.0,selection,2.81802,2.81802,2.6413415547703183,2.464663109540636
2020-07-22 01:30:00+00:00,2020-07-22 08:00:00+00:00,1,NY,1856.913,6.4789,1.0,selection,-1.03087,-1.03087,-1.1543477508527682,-1.2778255017055364
2020-07-23 14:15:00+00:00,2020-07-27 01:45:00+00:00,1,FVG,1879.662,16.2925,1.0,selection,2.43445,2.43445,2.3853476522940005,2.3362453045880005
2020-07-27 14:00:00+00:00,2020-07-27 23:30:00+00:00,1,FVG,1940.067,9.2203,1.0,selection,2.42289,2.42289,2.3361249272800237,2.249359854560047
2020-07-28 14:30:00+00:00,2020-08-04 17:15:00+00:00,1,FVG,1946.008,23.697,1.0,selection,2.45493,2.45493,2.4211704523779383,2.3874109047558765
2020-08-04 18:45:00+00:00,2020-08-04 22:00:00+00:00,1,NY,2005.072,5.7734,1.0,selection,2.86074,2.86074,2.7221734707451413,2.5836069414902827
2020-08-04 22:15:00+00:00,2020-08-05 00:30:00+00:00,1,NY,2020.254,6.3952,1.0,selection,-0.03127,-0.03127,-0.15636382036527396,-0.28145764073054796
2020-08-05 00:45:00+00:00,2020-08-05 02:00:00+00:00,1,NY,2020.822,7.1504,1.0,selection,-1.02797,-1.02797,-1.1398518527634818,-1.2517337055269635
2020-08-05 10:00:00+00:00,2020-08-05 12:45:00+00:00,1,FVG,2040.262,7.2052,1.0,selection,-1.02776,-1.02776,-1.1387909221118082,-1.2498218442236162
2020-08-06 12:45:00+00:00,2020-08-06 14:30:00+00:00,1,NY,2058.857,6.0587,1.0,selection,-0.03301,-0.03301,-0.16505152706026044,-0.2970930541205209
2020-08-06 15:00:00+00:00,2020-08-07 14:00:00+00:00,1,NY,2061.066,20.5853,1.0,selection,-1.00972,-1.00972,-1.0485826835654568,-1.0874453671309137
2020-08-10 14:00:00+00:00,2020-08-10 14:45:00+00:00,1,FVG,2047.755,5.875,1.0,selection,-1.03404,-1.03404,-1.1702102127659575,-1.306380425531915
2020-08-17 13:45:00+00:00,2020-08-17 14:30:00+00:00,1,FVG,1972.318,6.052,1.0,selection,2.32353,2.32353,2.1913422934567084,2.059154586913417
2020-08-18 12:30:00+00:00,2020-08-18 13:00:00+00:00,1,NY,2012.084,4.984,1.0,selection,-1.04013,-1.04013,-1.200643643659711,-1.3611572873194222
2020-08-18 13:15:00+00:00,2020-08-18 14:00:00+00:00,1,NY,2009.278,8.3353,1.0,selection,-1.02399,-1.02399,-1.1199673493455544,-1.2159446986911089
2020-08-18 15:45:00+00:00,2020-08-19 02:00:00+00:00,1,NY,2003.196,13.0785,1.0,selection,-1.01529,-1.01529,-1.0764590943150973,-1.1376281886301947
2020-08-19 13:00:00+00:00,2020-08-19 14:30:00+00:00,1,NY,1992.294,12.1437,1.0,selection,-1.01647,-1.01647,-1.0823477802481944,-1.1482255604963891
2020-08-31 13:15:00+00:00,2020-08-31 14:45:00+00:00,1,FVG,1968.88,5.2078,1.0,selection,-1.0384,-1.0384,-1.1920157302507777,-1.3456314605015554
2020-09-10 12:30:00+00:00,2020-09-10 14:00:00+00:00,1,NY,1953.773,4.2199,1.0,selection,2.6853,2.6853,2.495722047915827,2.3061440958316544
2020-09-10 14:30:00+00:00,2020-09-10 19:15:00+00:00,1,NY,1960.062,15.3597,1.0,selection,-1.01302,-1.01302,-1.0651043506058062,-1.1171887012116122
2020-09-14 12:30:00+00:00,2020-09-15 05:00:00+00:00,1,NY,1949.418,6.2422,1.0,selection,2.8116,2.8116,2.683440056390375,2.5552801127807503
2020-09-16 12:30:00+00:00,2020-09-16 12:30:00+00:00,1,NY,1969.498,3.6866,1.0,selection,-1.05425,-1.05425,-1.2712521157706287,-1.4882542315412575
2020-09-16 12:45:00+00:00,2020-09-16 13:45:00+00:00,1,NY,1968.396,4.1123,1.0,selection,-1.04863,-1.04863,-1.2431683362108794,-1.437706672421759
2020-09-16 14:15:00+00:00,2020-09-16 14:15:00+00:00,1,NY,1966.592,5.2024,1.0,selection,-1.03844,-1.03844,-1.1922151806858374,-1.3459903613716746
2020-09-18 14:30:00+00:00,2020-09-18 17:15:00+00:00,1,FVG,1953.804,3.2862,1.0,selection,-0.06086,-0.06086,-0.30430227375083685,-0.5477445475016737
2020-09-30 12:30:00+00:00,2020-09-30 13:30:00+00:00,1,NY,1888.08,6.8519,1.0,selection,-0.02919,-0.02919,-0.14594593630963676,-0.2627018726192735
2020-09-30 15:00:00+00:00,2020-10-02 02:30:00+00:00,1,NY,1892.412,10.8889,1.0,selection,-0.01837,-0.01837,-0.09183931278641552,-0.16530862557283105
2020-10-05 09:15:00+00:00,2020-10-05 13:30:00+00:00,1,FVG,1900.65,4.191,1.0,selection,2.25185,2.25185,2.0609647697446913,1.870079539489382
2020-10-05 14:30:00+00:00,2020-10-06 01:30:00+00:00,1,FVG,1915.184,5.2476,1.0,selection,-1.03811,-1.03811,-1.1905606441039713,-1.3430112882079428
2020-10-06 03:45:00+00:00,2020-10-06 04:30:00+00:00,1,NY,1912.684,1.9935,1.0,selection,-1.10033,-1.10033,-1.5016342387760222,-1.9029384775520441
2020-10-06 09:30:00+00:00,2020-10-06 12:15:00+00:00,1,FVG,1912.806,3.7673,1.0,selection,-0.05309,-0.05309,-0.2654436750457888,-0.47779735009157753
2020-10-08 12:30:00+00:00,2020-10-08 14:00:00+00:00,1,NY,1898.804,8.7446,1.0,selection,-1.02287,-1.02287,-1.1143550307618415,-1.205840061523683
2020-10-08 22:30:00+00:00,2020-10-09 01:00:00+00:00,1,NY,1896.055,2.142,1.0,selection,2.61157,2.61157,2.238087273576097,1.8646045471521941
2020-10-09 12:30:00+00:00,2020-10-09 14:00:00+00:00,1,NY,1916.08,4.4173,1.0,selection,2.73558,2.73558,2.554473894460417,2.373367788920834
2020-10-09 14:15:00+00:00,2020-10-09 15:45:00+00:00,1,FVG,1927.95,5.1815,1.0,selection,-1.0386,-1.0386,-1.1929954453343625,-1.3473908906687253
2020-10-09 16:00:00+00:00,2020-10-13 02:15:00+00:00,1,NY,1920.62,8.5384,1.0,selection,-1.02342,-1.02342,-1.117114368968425,-1.21080873793685
2020-10-13 12:30:00+00:00,2020-10-13 12:30:00+00:00,1,FVG,1921.37,2.9428,1.0,selection,-1.06796,-1.06796,-1.3398099388337639,-1.6116598776675275
2020-10-14 12:30:00+00:00,2020-10-15 01:00:00+00:00,1,NY,1905.594,11.3577,1.0,selection,-1.01761,-1.01761,-1.0880467961823255,-1.1584835923646513
2020-10-19 12:30:00+00:00,2020-10-19 13:30:00+00:00,1,FVG,1915.952,7.6598,1.0,selection,-1.02611,-1.02611,-1.1305513692263507,-1.2349927384527013
2020-10-20 09:30:00+00:00,2020-10-20 14:00:00+00:00,1,FVG,1906.738,8.0682,1.0,selection,-1.02479,-1.02479,-1.12394470613024,-1.2230994122604795
2020-10-21 12:30:00+00:00,2020-10-22 02:00:00+00:00,1,NY,1921.553,7.108,1.0,selection,-1.02814,-1.02814,-1.140689240292628,-1.253238480585256
2020-10-23 12:30:00+00:00,2020-10-23 13:15:00+00:00,1,NY,1914.122,5.8488,1.0,selection,-1.03419,-1.03419,-1.1709701942278758,-1.3077503884557515
2020-11-03 13:30:00+00:00,2020-11-03 14:45:00+00:00,1,NY,1906.04,3.4506,1.0,selection,-1.05796,-1.05796,-1.2898037373210456,-1.5216474746420912
2020-11-03 15:00:00+00:00,2020-11-03 23:00:00+00:00,1,NY,1900.84,4.3571,1.0,selection,2.7301,2.7301,2.546491636639049,2.362883273278098
2020-11-03 23:15:00+00:00,2020-11-04 00:45:00+00:00,1,NY,1913.319,7.8573,1.0,selection,-1.02545,-1.02545,-1.127266145495272,-1.229082290990544
2020-11-05 15:00:00+00:00,2020-11-05 15:15:00+00:00,1,FVG,1932.834,5.7297,1.0,selection,2.30872,2.30872,2.169096634029705,2.0294732680594096
2020-11-05 15:30:00+00:00,2020-11-06 04:00:00+00:00,1,FVG,1943.228,6.9319,1.0,selection,-1.02885,-1.02885,-1.1442584738671937,-1.2596669477343874
2020-11-06 11:30:00+00:00,2020-11-06 14:45:00+00:00,1,FVG,1956.354,12.6373,1.0,selection,-1.01583,-1.01583,-1.0791346615970183,-1.1424393231940366
2020-11-13 13:30:00+00:00,2020-11-13 15:00:00+00:00,1,NY,1888.402,4.0653,1.0,selection,-0.0492,-0.0492,-0.24598744496101152,-0.4427748899220231
2020-11-17 13:45:00+00:00,2020-11-17 15:30:00+00:00,1,NY,1889.956,4.1485,1.0,selection,-1.04821,-1.04821,-1.2410507858262023,-1.4338915716524046
2021-01-04 13:30:00+00:00,2021-01-06 12:30:00+00:00,1,NY,1937.36,9.6012,1.0,selection,-0.02083,-0.02083,-0.10415291796858726,-0.18747583593717454
2021-05-17 13:45:00+00:00,2021-05-17 14:45:00+00:00,1,FVG,1853.15,4.8449,1.0,selection,2.34747,2.34747,2.1823479128568186,2.017225825713637
2021-05-18 12:30:00+00:00,2021-05-18 13:00:00+00:00,1,NY,1873.276,6.0234,1.0,selection,-1.0332,-1.0332,-1.1660153534548594,-1.2988307069097187
2021-05-18 13:30:00+00:00,2021-05-18 13:45:00+00:00,1,NY,1870.61,5.6165,1.0,selection,-1.03561,-1.03561,-1.1780474610522567,-1.3204849221045134
2021-05-18 15:30:00+00:00,2021-05-19 08:45:00+00:00,1,NY,1868.865,5.9237,1.0,selection,-1.03376,-1.03376,-1.1688107284298666,-1.303861456859733
2021-05-19 12:30:00+00:00,2021-05-19 13:30:00+00:00,1,NY,1865.32,5.3,1.0,selection,2.84906,2.84906,2.698116603773585,2.54717320754717
2021-05-19 14:00:00+00:00,2021-05-19 14:15:00+00:00,1,FVG,1889.2,8.7764,1.0,selection,-1.02279,-1.02279,-1.1139435481518618,-1.2050970963037237
2021-05-19 14:30:00+00:00,2021-05-19 18:00:00+00:00,1,NY,1882.76,10.1367,1.0,selection,-1.01973,-1.01973,-1.0986511479080963,-1.1775722958161927
2021-05-20 14:15:00+00:00,2021-05-26 07:30:00+00:00,1,FVG,1879.34,12.008,1.0,selection,2.40581,2.40581,2.339187748167888,2.2725654963357758
2021-05-26 12:30:00+00:00,2021-05-26 13:00:00+00:00,1,NY,1910.505,7.0304,1.0,selection,-1.02845,-1.02845,-1.1422415339098773,-1.2560330678197542
2021-05-28 13:00:00+00:00,2021-05-31 01:00:00+00:00,1,FVG,1893.245,5.5537,1.0,selection,2.28438,2.28438,2.140331887930569,1.9962837758611376
2021-06-02 12:30:00+00:00,2021-06-02 14:45:00+00:00,1,FVG,1905.965,3.1579,1.0,selection,-1.06333,-1.06333,-1.3166629111118149,-1.5699958222236297
2021-06-02 15:00:00+00:00,2021-06-03 07:45:00+00:00,1,NY,1901.93,7.8174,1.0,selection,-1.02558,-1.02558,-1.1279158149768465,-1.230251629953693
2021-06-07 13:30:00+00:00,2021-06-07 13:30:00+00:00,1,FVG,1890.07,3.3168,1.0,selection,-1.0603,-1.0603,-1.301496333815726,-1.542692667631452
2021-06-09 12:45:00+00:00,2021-06-10 00:00:00+00:00,1,FVG,1894.9,7.6673,1.0,selection,-1.02608,-1.02608,-1.1304192067611807,-1.2347584135223613
2021-06-10 13:00:00+00:00,2021-06-11 15:15:00+00:00,1,FVG,1891.25,15.0206,1.0,selection,-1.01332,-1.01332,-1.0665801893399731,-1.1198403786799462
2021-07-01 14:30:00+00:00,2021-07-01 15:15:00+00:00,-1,FVG,1776.585,3.6162,-1.0,selection,2.17272,2.17272,1.951493297937061,1.730266595874122
2021-07-19 12:30:00+00:00,2021-07-19 12:30:00+00:00,-1,NY,1795.705,4.1073,-1.0,selection,-1.04869,-1.04869,-1.2434651564287975,-1.438240312857595
2021-07-19 12:45:00+00:00,2021-07-19 12:45:00+00:00,-1,NY,1802.995,4.9268,-1.0,selection,-1.04059,-1.04059,-1.2029672022408053,-1.3653444044816108
2021-07-20 14:45:00+00:00,2021-07-23 11:30:00+00:00,-1,NY,1812.05,7.3959,-1.0,selection,2.83775,2.83775,2.729581960951338,2.621413921902676
2021-07-26 12:30:00+00:00,2021-07-28 23:15:00+00:00,-1,NY,1803.0,7.1585,-1.0,selection,-1.02794,-1.02794,-1.1396952559893834,-1.2514505119787667
2021-08-04 14:30:00+00:00,2021-08-05 13:30:00+00:00,-1,FVG,1811.065,4.3984,-1.0,selection,2.25957,2.25957,2.0776856784285194,1.8958013568570389
2021-08-05 13:45:00+00:00,2021-08-05 14:15:00+00:00,-1,NY,1800.64,4.6982,-1.0,selection,-1.04257,-1.04257,-1.2128479788003916,-1.3831259576007833
2021-08-05 14:30:00+00:00,2021-08-06 13:30:00+00:00,-1,NY,1803.58,11.6997,-1.0,selection,2.89914,2.89914,2.830762178346453,2.7623843566929067
2021-08-09 09:45:00+00:00,2021-08-10 14:00:00+00:00,-1,FVG,1742.82,10.2136,-1.0,selection,2.39646,2.39646,2.3181330633664916,2.2398061267329834
2021-08-26 13:00:00+00:00,2021-08-26 13:30:00+00:00,-1,FVG,1784.07,4.2465,-1.0,selection,-1.0471,-1.0471,-1.2354904391852113,-1.4238808783704227
2021-09-07 09:45:00+00:00,2021-09-07 14:00:00+00:00,-1,FVG,1812.115,3.2256,-1.0,selection,2.26981,2.26981,2.021794126984127,1.773778253968254
2021-09-07 14:15:00+00:00,2021-09-08 02:30:00+00:00,-1,FVG,1800.285,4.8295,-1.0,selection,-0.04141,-0.04141,-0.20705861786934465,-0.3727072357386893
2021-09-08 14:00:00+00:00,2021-09-08 15:00:00+00:00,-1,FVG,1788.715,4.8959,-1.0,selection,-1.04085,-1.04085,-1.2042520302702262,-1.3676540605404524
2021-09-09 12:45:00+00:00,2021-09-09 13:00:00+00:00,-1,NY,1791.785,4.2393,-1.0,selection,-1.04718,-1.04718,-1.2358904003019366,-1.4246008006038733
2021-09-09 14:00:00+00:00,2021-09-10 05:30:00+00:00,-1,NY,1789.975,11.4286,-1.0,selection,-1.0175,-1.0175,-1.0874998250004375,-1.1574996500008752
2021-09-10 10:15:00+00:00,2021-09-10 12:15:00+00:00,-1,FVG,1796.45,2.8446,-1.0,selection,-1.07031,-1.07031,-1.3515446199817198,-1.6327792399634395
2021-09-10 13:00:00+00:00,2021-09-13 01:00:00+00:00,-1,FVG,1793.325,3.8523,-1.0,selection,2.22186,2.22186,2.014191853697791,1.8065237073955818
2021-09-16 10:15:00+00:00,2021-09-16 12:00:00+00:00,-1,FVG,1778.27,3.3067,-1.0,selection,2.29133,2.29133,2.049396954970212,1.8074639099404237
2021-09-16 12:30:00+00:00,2021-09-16 13:15:00+00:00,-1,FVG,1768.226,4.3711,-1.0,selection,2.25407,2.25407,2.071049707625083,1.8880294152501658
2021-09-16 13:45:00+00:00,2021-09-17 03:00:00+00:00,-1,FVG,1753.485,5.5979,-1.0,selection,-1.03573,-1.03573,-1.1786407343825362,-1.3215514687650727
2021-09-17 13:15:00+00:00,2021-09-20 02:15:00+00:00,-1,FVG,1752.915,4.5437,-1.0,selection,2.26726,2.26726,2.091192037766578,1.9151240755331556
2021-09-23 13:15:00+00:00,2021-09-23 20:15:00+00:00,-1,FVG,1758.35,5.8361,-1.0,selection,2.3074,2.3074,2.1703221569198607,2.0332443138397216
2021-09-27 10:00:00+00:00,2021-09-27 12:15:00+00:00,-1,FVG,1748.285,3.4326,-1.0,selection,-1.05827,-1.05827,-1.2913294884344229,-1.524388976868846
2021-09-28 13:00:00+00:00,2021-09-28 13:00:00+00:00,-1,FVG,1730.195,5.2628,-1.0,selection,-1.038,-1.038,-1.1900103367028958,-1.3420206734057916
2021-09-29 12:30:00+00:00,2021-09-30 13:15:00+00:00,-1,NY,1739.36,6.3463,-1.0,selection,-0.03151,-0.03151,-0.15756770291350866,-0.2836254058270173
2021-10-11 13:00:00+00:00,2021-10-11 13:30:00+00:00,-1,FVG,1750.74,5.853,-1.0,selection,-1.03417,-1.03417,-1.1708520433965488,-1.3075340867930976
2021-11-03 13:00:00+00:00,2021-11-03 23:45:00+00:00,-1,FVG,1775.61,8.5533,-1.0,selection,-0.02338,-0.02338,-0.11691115171921948,-0.21044230343843898
2021-11-19 13:30:00+00:00,2021-11-19 13:45:00+00:00,1,NY,1863.54,5.477,1.0,selection,-1.03652,-1.03652,-1.1825853642505022,-1.3286507285010043
2021-12-08 11:30:00+00:00,2021-12-08 11:45:00+00:00,-1,FVG,1789.56,2.2129,-1.0,selection,2.17237,2.17237,1.8108534380225043,1.4493368760450087
2021-12-13 13:30:00+00:00,2021-12-13 14:45:00+00:00,-1,NY,1782.99,5.0821,-1.0,selection,-1.03935,-1.03935,-1.1967652417307806,-1.3541804834615612
2021-12-14 13:30:00+00:00,2021-12-15 18:45:00+00:00,-1,NY,1779.645,6.2533,-1.0,selection,2.8081,2.8081,2.6801675483344796,2.5522350966689586
2022-01-24 13:30:00+00:00,2022-01-24 13:45:00+00:00,1,NY,1841.655,4.6819,1.0,selection,-1.04272,-1.04272,-1.213590800316111,-1.3844616006322221
2022-01-24 14:30:00+00:00,2022-01-24 14:30:00+00:00,1,NY,1839.565,2.6503,1.0,selection,-1.07546,-1.07546,-1.3773126204580615,-1.6791652409161228
2022-01-24 17:45:00+00:00,2022-01-26 14:15:00+00:00,1,NY,1837.58,8.1093,1.0,selection,-0.02466,-0.02466,-0.12331216479844131,-0.22196432959688261
2022-02-07 13:30:00+00:00,2022-02-09 17:15:00+00:00,1,NY,1816.67,6.5179,1.0,selection,2.81282,2.81282,2.690081081023029,2.5673421620460575
2022-02-09 18:00:00+00:00,2022-02-10 08:30:00+00:00,1,NY,1834.3,3.3205,1.0,selection,-1.06023,-1.06023,-1.3011575711489234,-1.5420851422978468
2022-02-14 14:00:00+00:00,2022-02-15 08:45:00+00:00,1,FVG,1861.84,8.0291,1.0,selection,-0.02491,-0.02491,-0.12454756834514455,-0.2241851366902891
2022-02-15 14:30:00+00:00,2022-02-17 08:15:00+00:00,1,FVG,1854.06,9.8417,1.0,selection,2.405,2.405,2.3237132304378307,2.2424264608756617
2022-02-17 13:30:00+00:00,2022-02-22 11:45:00+00:00,1,NY,1892.955,10.4019,1.0,selection,-0.01923,-0.01923,-0.09613902623559158,-0.17304805247118316
2022-02-23 13:45:00+00:00,2022-02-23 17:15:00+00:00,1,NY,1900.175,3.7471,1.0,selection,2.68509,2.68509,2.471591561207334,2.2580931224146674
2022-02-23 18:00:00+00:00,2022-02-24 02:45:00+00:00,1,NY,1908.52,3.9458,1.0,selection,2.79219,2.79219,2.5894427751026408,2.386695550205282
2022-02-24 10:15:00+00:00,2022-02-24 12:00:00+00:00,1,FVG,1961.055,7.5297,1.0,selection,-0.02656,-0.02656,-0.13280593277288605,-0.2390518655457721
2022-02-28 14:00:00+00:00,2022-02-28 14:30:00+00:00,1,FVG,1917.48,5.9758,1.0,selection,-1.03347,-1.03347,-1.1673432889320259,-1.3012165778640519
2022-03-01 10:45:00+00:00,2022-03-01 12:45:00+00:00,1,FVG,1921.685,4.515,1.0,selection,-1.0443,-1.0443,-1.2214871539313399,-1.39867430786268
2022-03-02 15:30:00+00:00,2022-03-07 01:30:00+00:00,1,NY,1934.495,21.2753,1.0,selection,2.953,2.953,2.91539771002054,2.8777954200410805
2022-03-07 15:00:00+00:00,2022-03-08 15:00:00+00:00,1,FVG,1984.76,24.5438,1.0,selection,2.46333,2.46333,2.4307352102771373,2.3981404205542742
2022-03-08 15:15:00+00:00,2022-03-08 17:00:00+00:00,1,FVG,2043.425,13.625,1.0,selection,-0.01468,-0.01468,-0.07339559633027523,-0.13211119266055046
2022-03-08 17:15:00+00:00,2022-03-09 13:00:00+00:00,1,NY,2044.555,42.3127,1.0,selection,-1.00473,-1.00473,-1.0236368530252145,-1.0425437060504292
2022-03-10 10:30:00+00:00,2022-03-11 11:30:00+00:00,1,FVG,1992.08,18.2376,1.0,selection,-1.01097,-1.01097,-1.0548354208887134,-1.0987008417774269
2022-03-24 10:15:00+00:00,2022-03-24 11:45:00+00:00,1,FVG,1942.985,5.6946,1.0,selection,2.37576,2.37576,2.2352760327327643,2.094792065465529
2022-03-24 13:45:00+00:00,2022-03-28 05:45:00+00:00,1,FVG,1953.525,16.0662,1.0,selection,-1.01245,-1.01245,-1.0622439774184314,-1.1120379548368626
2022-03-31 13:30:00+00:00,2022-03-31 19:30:00+00:00,1,FVG,1938.535,4.89,1.0,selection,-0.0409,-0.0409,-0.20449918200408998,-0.36809836400817997
2022-04-04 17:15:00+00:00,2022-04-05 14:15:00+00:00,1,NY,1931.655,7.5839,1.0,selection,-0.02637,-0.02637,-0.13185662297762366,-0.23734324595524733
2022-04-08 14:30:00+00:00,2022-04-18 06:45:00+00:00,1,FVG,1946.72,17.9626,1.0,selection,2.44308,2.44308,2.3985430176032425,2.354006035206485
2022-04-18 12:30:00+00:00,2022-04-18 14:30:00+00:00,1,NY,1994.33,6.6199,1.0,selection,-1.03021,-1.03021,-1.151057746944818,-1.271905493889636
2022-05-05 12:30:00+00:00,2022-05-05 13:15:00+00:00,1,NY,1901.276,4.37,1.0,selection,-0.04577,-0.04577,-0.22883636155606407,-0.4119027231121281
2022-05-12 14:15:00+00:00,2022-05-12 22:15:00+00:00,-1,FVG,1842.635,9.9902,-1.0,selection,2.42217,2.42217,2.342091523092631,2.2620130461852614
2022-05-13 13:15:00+00:00,2022-05-13 14:00:00+00:00,-1,FVG,1802.855,5.803,-1.0,selection,-1.03446,-1.03446,-1.1723197277270376,-1.3101794554540755
2022-05-17 13:15:00+00:00,2022-05-19 09:00:00+00:00,-1,NY,1828.68,7.7951,-1.0,selection,-0.02566,-0.02566,-0.12828857436081642,-0.23091714872163283
2022-05-25 13:15:00+00:00,2022-05-27 08:30:00+00:00,-1,FVG,1850.925,9.4965,-1.0,selection,-1.02106,-1.02106,-1.105301562680988,-1.1895431253619755
2022-05-31 09:15:00+00:00,2022-05-31 12:00:00+00:00,-1,FVG,1851.9,4.7795,-1.0,selection,-0.04185,-0.04185,-0.20923152526414898,-0.37661305052829797
2022-05-31 14:30:00+00:00,2022-06-02 12:00:00+00:00,-1,FVG,1842.465,15.1057,-1.0,selection,-1.01324,-1.01324,-1.0662001408739747,-1.1191602817479493
2022-06-06 14:00:00+00:00,2022-06-07 10:45:00+00:00,-1,FVG,1850.26,7.9038,-1.0,selection,-0.0253,-0.0253,-0.12651713606113515,-0.2277342721222703
2022-07-01 12:30:00+00:00,2022-07-01 13:00:00+00:00,-1,NY,1786.205,11.2044,-1.0,selection,-1.01785,-1.01785,-1.0892505212238048,-1.1606510424476097
2022-07-01 13:15:00+00:00,2022-07-01 13:30:00+00:00,-1,NY,1792.13,5.3764,-1.0,selection,-1.0372,-1.0372,-1.185998452496094,-1.334796904992188
2022-07-05 13:30:00+00:00,2022-07-05 14:00:00+00:00,-1,FVG,1793.58,4.9914,-1.0,selection,2.2671,2.2671,2.1068243258404458,1.9465486516808912
2022-07-05 14:15:00+00:00,2022-07-06 13:45:00+00:00,-1,FVG,1774.285,7.6638,-1.0,selection,2.40083,2.40083,2.296443142305384,2.1920562846107674
2022-07-06 14:00:00+00:00,2022-07-12 01:00:00+00:00,-1,NY,1760.265,12.0117,-1.0,selection,2.88678,2.88678,2.8201782700200635,2.7535765400401275
2022-07-13 13:00:00+00:00,2022-07-13 13:00:00+00:00,-1,FVG,1712.63,5.9712,-1.0,selection,-1.03349,-1.03349,-1.1674664201500535,-1.3014428403001073
2022-07-14 12:30:00+00:00,2022-07-14 13:45:00+00:00,-1,NY,1712.57,4.7075,-1.0,selection,2.82581,2.82581,2.655868417419012,2.4859268348380246
2022-07-14 14:00:00+00:00,2022-07-15 02:15:00+00:00,-1,NY,1702.62,13.989,-1.0,selection,-1.0143,-1.0143,-1.0714877904067481,-1.1286755808134963
