entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2024-05-14 09:15:00+00:00,2024-05-14 10:30:00+00:00,1,FVG,2347.495,4.3888,-1.04557
2024-05-15 13:00:00+00:00,2024-05-15 13:15:00+00:00,1,FVG,2372.79,5.957,-1.03357
2024-05-17 13:15:00+00:00,2024-05-17 13:30:00+00:00,1,FVG,2403.155,5.0364,-1.03971
2024-05-21 12:30:00+00:00,2024-05-21 13:00:00+00:00,1,NY,2427.6,5.1698,-1.03869
2024-05-21 13:45:00+00:00,2024-05-22 05:15:00+00:00,1,NY,2426.12,14.3061,-1.01398
2024-05-23 12:45:00+00:00,2024-05-23 20:30:00+00:00,-1,NY,2363.01,11.2807,2.9149
2024-05-23 22:00:00+00:00,2024-05-23 23:45:00+00:00,-1,NY,2329.33,3.6429,-1.0549
2024-05-24 00:00:00+00:00,2024-05-24 01:15:00+00:00,-1,NY,2331.85,2.9389,-0.06805
2024-05-28 14:15:00+00:00,2024-05-28 14:15:00+00:00,-1,FVG,2350.505,3.7175,-1.0538
2024-05-31 13:00:00+00:00,2024-05-31 13:30:00+00:00,1,FVG,2354.93,4.0993,-1.04879
2024-06-03 14:30:00+00:00,2024-06-04 13:45:00+00:00,1,FVG,2339.885,14.5565,-1.01374
2024-06-04 14:00:00+00:00,2024-06-05 03:00:00+00:00,-1,FVG,2324.07,11.2928,-1.01771
2024-06-05 13:15:00+00:00,2024-06-06 01:30:00+00:00,1,FVG,2341.715,10.8615,2.41875
2024-06-06 03:45:00+00:00,2024-06-06 13:00:00+00:00,1,NY,2368.795,14.5688,-1.01373
2024-06-07 13:00:00+00:00,2024-06-07 13:15:00+00:00,-1,FVG,2319.185,8.6837,-1.02303
2024-06-07 13:30:00+00:00,2024-06-12 12:30:00+00:00,-1,NY,2325.275,14.8507,-0.01347
2024-06-12 12:45:00+00:00,2024-06-12 13:30:00+00:00,1,FVG,2329.765,5.2121,-0.03837
2024-06-12 13:45:00+00:00,2024-06-13 01:15:00+00:00,1,NY,2328.585,17.4178,-1.01148
2024-06-13 14:15:00+00:00,2024-06-14 10:15:00+00:00,-1,FVG,2306.22,21.2534,-1.00941
2024-06-14 10:30:00+00:00,2024-06-17 01:00:00+00:00,1,FVG,2328.842,5.4197,-1.0369
2024-06-17 14:00:00+00:00,2024-06-17 14:15:00+00:00,-1,FVG,2320.79,2.2384,-1.08935
2024-06-18 12:30:00+00:00,2024-06-18 12:30:00+00:00,-1,NY,2314.815,1.2839,-1.15577
2024-06-18 13:00:00+00:00,2024-06-18 13:45:00+00:00,-1,NY,2313.78,12.3115,-1.01624
2024-06-18 14:15:00+00:00,2024-06-21 08:15:00+00:00,1,FVG,2323.945,17.8022,2.44748
2024-06-21 13:30:00+00:00,2024-06-21 13:45:00+00:00,-1,NY,2354.98,5.113,2.71054
2024-06-21 14:00:00+00:00,2024-06-21 15:15:00+00:00,-1,FVG,2340.07,7.183,2.19929
2024-06-21 18:30:00+00:00,2024-06-24 07:30:00+00:00,-1,NY,2321.645,6.3664,-1.03141
2024-06-24 12:30:00+00:00,2024-06-24 13:30:00+00:00,-1,NY,2325.035,8.0744,-1.02477
2024-06-25 02:30:00+00:00,2024-06-25 05:15:00+00:00,-1,NY,2325.97,2.9571,-1.06763
2024-06-26 10:30:00+00:00,2024-06-27 12:00:00+00:00,-1,FVG,2308.245,10.356,-1.01931
2024-07-02 13:00:00+00:00,2024-07-02 14:00:00+00:00,1,FVG,2327.685,4.5721,-0.04374
2024-07-02 14:30:00+00:00,2024-07-03 04:00:00+00:00,-1,FVG,2326.61,6.3583,-1.03146
2024-07-03 12:30:00+00:00,2024-07-05 12:30:00+00:00,1,NY,2349.085,7.166,-0.02791
2024-07-05 14:00:00+00:00,2024-07-08 08:30:00+00:00,1,FVG,2383.42,9.1691,-1.02181
2024-07-09 13:30:00+00:00,2024-07-09 14:00:00+00:00,1,FVG,2364.195,6.1467,-1.03254
