entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2023-05-30 14:00:00+00:00,2023-05-30 16:00:00+00:00,-1,FVG,1952.625,9.9609,-1.02008
2023-05-31 14:00:00+00:00,2023-05-31 14:00:00+00:00,1,FVG,1969.98,4.1973,-1.04765
2023-06-01 14:00:00+00:00,2023-06-02 13:30:00+00:00,1,FVG,1975.055,7.2027,-1.02777
2023-06-02 14:00:00+00:00,2023-06-02 19:30:00+00:00,-1,FVG,1963.415,5.8827,2.38568
2023-06-05 12:30:00+00:00,2023-06-05 13:15:00+00:00,-1,NY,1939.945,6.3198,-1.03165
2023-06-07 12:30:00+00:00,2023-06-07 13:30:00+00:00,-1,NY,1958.23,2.9916,-1.06685
2023-06-07 14:30:00+00:00,2023-06-08 12:45:00+00:00,-1,NY,1959.53,7.2583,-0.02755
2023-06-08 13:00:00+00:00,2023-06-08 14:00:00+00:00,1,FVG,1959.57,3.9907,2.31394
2023-06-08 16:15:00+00:00,2023-06-08 17:30:00+00:00,1,NY,1968.265,5.4939,-1.0364
2023-06-08 20:30:00+00:00,2023-06-09 08:00:00+00:00,1,NY,1966.255,4.556,-1.0439
2023-06-09 14:30:00+00:00,2023-06-09 15:30:00+00:00,1,FVG,1967.33,5.9796,-1.03345
2023-06-12 13:30:00+00:00,2023-06-12 15:00:00+00:00,-1,FVG,1957.16,3.4084,-0.05868
2023-06-15 12:30:00+00:00,2023-06-15 13:00:00+00:00,-1,NY,1925.87,11.208,-1.01784
2023-06-15 13:30:00+00:00,2023-06-20 13:00:00+00:00,1,FVG,1941.74,13.1033,-0.01526
2023-06-20 13:15:00+00:00,2023-06-20 13:30:00+00:00,-1,FVG,1941.355,3.5662,2.41448
2023-06-20 13:45:00+00:00,2023-06-20 16:45:00+00:00,-1,FVG,1933.15,4.7471,-1.04213
2023-06-21 12:30:00+00:00,2023-06-23 12:45:00+00:00,-1,NY,1929.395,8.2169,-0.02434
2023-06-23 14:30:00+00:00,2023-06-26 07:30:00+00:00,-1,FVG,1928.8,5.1002,-0.03921
2023-06-26 13:30:00+00:00,2023-06-27 14:15:00+00:00,-1,FVG,1927.9,5.6592,2.35334
2023-06-27 14:30:00+00:00,2023-06-30 14:00:00+00:00,-1,FVG,1917.985,12.1934,-0.0164
